creative_signature_hash,target_gender,target_ages,platform_category,search_brand,sector,age_scope,configuration_ad_id_count,de_male,de_female,de_unknown,de_age_13_17,de_age_18_24,de_age_25_34,de_age_35_44,de_age_45_54,de_age_55_64,de_age_65_plus,de_age_unknown,known_gender_reach,known_adult_reach,female_delivery_share,adult_18_34_share,gender_data_usable,age_data_usable,has_unknown_gender,has_unknown_age
7e10627f909b8fb53af2a36ff428d19b375129ae1f00e809b3df956b164996d6,Women,"[""18"",""35""]",Both,Rossmann,health_beauty,Narrow,1,0.0,36773.0,0.0,0.0,12882.0,21836.0,2054.0,0.0,0.0,0.0,1.0,36773.0,36772.0,1.0,0.9441422821712172,1,1,0.0,1.0
7e141d729414d1a2217e70a8a8ae52090ad953530870b1f167e61d350864b010,All,"[""18"",""65""]",Other,Flaconi,health_beauty,Broad,1,271493.0,648618.0,4635.0,0.0,70053.0,196843.0,243805.0,206915.0,144072.0,63005.0,53.0,920111.0,924693.0,0.704934513335891,0.28863201084035456,1,1,1.0,1.0
7e1540e4e8904290ebbb6fcdbe74edd89ea347c8bc06c23e8e0aa392cd7dbdfa,All,"[""18"",""65""]",Both,IKEA,home,Broad,2,37170.0,28921.0,350.0,0.0,1356.0,9183.0,13837.0,14602.0,16324.0,11138.0,1.0,66091.0,66440.0,0.43759362091661497,0.1586243226971704,1,1,1.0,1.0
7e15d49d43e2c7e2729926752ea20a76bdf2a7fd139d63a3bab354c70f92c19e,All,"[""20"",""65""]",Both,Bauhaus,home,Narrow,1,113445.0,127638.0,2164.0,0.0,1703.0,32485.0,72951.0,55744.0,51300.0,29064.0,0.0,241083.0,243247.0,0.5294359204091537,0.14054849597322885,1,1,1.0,0.0
7e1a9b93cc61544ae540cb1dc7556f410a537ed348293a63970415f73ff8744b,All,"[""18"",""65""]",Other,IKEA,home,Broad,1,409143.0,413631.0,10879.0,0.0,112954.0,356152.0,210188.0,92065.0,44503.0,17787.0,4.0,822774.0,833649.0,0.5027273589102232,0.562714043920163,1,1,1.0,1.0
7e20bd4cad1c82429a8c36ad3dd7ee947ce5f2f9b5d9159d7818635bce8e87b6,All,"[""18"",""65""]",Instagram-only,Douglas,health_beauty,Broad,1,89.0,251.0,1.0,0.0,42.0,165.0,70.0,46.0,13.0,5.0,0.0,340.0,341.0,0.7382352941176471,0.6070381231671554,1,1,1.0,0.0
7e269f40097ae5a13b5a9467735ce0293adeba98e0713ced54ce51ef00458d55,All,"[""18"",""65""]",Both,Lidl,grocery,Broad,2,3127818.0,2971158.0,50890.0,0.0,127275.0,1010527.0,1372392.0,1361761.0,1406473.0,871387.0,51.0,6098976.0,6149815.0,0.4871568604303411,0.18501402074696555,1,1,1.0,1.0
7e26bee2e52ad9a6cee1fa9a1d24003fd410937a1ba8f5a96aa923d1bdb4b1a4,All,"[""18"",""65""]",Instagram-only,Lidl,grocery,Broad,1,10816.0,143456.0,1047.0,0.0,7889.0,74700.0,44036.0,16134.0,10094.0,2442.0,24.0,154272.0,155295.0,0.929890064302012,0.5318200843555814,1,1,1.0,1.0
7e27e0d324180d3ec8c194e553d7555f4c58029168d70ce3b406a8483f8a014e,All,"[""18"",""65""]",Other,Bauhaus,home,Broad,16,178582.0,105122.0,2349.0,0.0,12743.0,43200.0,42551.0,41455.0,63603.0,82496.0,5.0,283704.0,286048.0,0.3705340777711981,0.1955720718201141,1,1,1.0,1.0
7e27fc2e74cba297d8d46892c57f9f0f37687f114de0cb20988c57dbc03520d0,All,"[""25"",""65""]",Facebook-only,Kaufland,grocery,Narrow,1,69714.0,62475.0,727.0,0.0,0.0,13040.0,30458.0,36622.0,33304.0,19492.0,0.0,132189.0,132916.0,0.4726187504255271,0.09810707514520449,1,1,1.0,0.0
7e27fc2e74cba297d8d46892c57f9f0f37687f114de0cb20988c57dbc03520d0,All,"[""25"",""65""]",Instagram-only,Kaufland,grocery,Narrow,1,207040.0,183155.0,1533.0,0.0,0.0,114622.0,135380.0,69660.0,47534.0,24515.0,17.0,390195.0,391711.0,0.4693935083740181,0.2926187929366293,1,1,1.0,1.0
7e2975e6d5ff321580a9aad5d1fb784f807ac7684bb391ec0ef792d00ab3c203,All,"[""18"",""65""]",Both,dm,health_beauty,Broad,2,98963.0,445325.0,7477.0,0.0,16978.0,167034.0,209787.0,91971.0,47614.0,18381.0,0.0,544288.0,551765.0,0.8181789787759421,0.3334970503747066,1,1,1.0,0.0
7e2b0387e546a0240b8a3f6e1fe61dba2ca3f7fb8d54fb51c2b4ae08fb7defd6,All,"[""18"",""34""]",Instagram-only,Penny,grocery,Narrow,1,1233292.0,1396998.0,27179.0,0.0,1077360.0,1579617.0,0.0,0.0,0.0,0.0,492.0,2630290.0,2656977.0,0.5311193822734376,1.0,1,1,1.0,1.0
7e2d85ac1ab5aba095090b91d5ff9df0cc4c419d157a8eec58aec6ba604a942e,Women,"[""18"",""65""]",Both,About You,fashion,Broad,1,0.0,50295.0,2.0,0.0,2964.0,5735.0,8236.0,9424.0,13834.0,10102.0,2.0,50295.0,50295.0,1.0,0.1729595387215429,1,1,1.0,1.0
7e2f1e50403945643b372663a2d802538ccb44b954216776c6db4508412ebc6f,Women,"[""18"",""65""]",Both,Zara,fashion,Broad,2,0.0,91314.0,1.0,0.0,1995.0,16943.0,25584.0,20699.0,17446.0,8629.0,19.0,91314.0,91296.0,1.0,0.20743515597616544,1,1,1.0,1.0
7e3156f91688d37f22bd80a5473ae5747cd8b4024e7a62294f7290fb535ce86d,Men,"[""18"",""65""]",Both,Zara,fashion,Broad,2,117773.0,0.0,0.0,0.0,11113.0,38270.0,32986.0,17507.0,12172.0,5718.0,7.0,117773.0,117766.0,0.0,0.41933155579708914,1,1,0.0,1.0
7e348768b289d31af02243c4840afbc637d7209bce67c53903b6d1bc30234e6b,All,"[""18"",""65""]",Both,Lidl,grocery,Broad,1,93662.0,113778.0,1310.0,0.0,66043.0,79111.0,26954.0,13777.0,12026.0,10815.0,24.0,207440.0,208726.0,0.5484863092942538,0.6954284564452919,1,1,1.0,1.0
7e38233e463ac2d85b879703c0b7855b994cdff92b7740fabb5e1d47a41f192a,All,"[""18"",""49""]",Other,Aldi Süd,grocery,Narrow,1,77194.0,47693.0,1769.0,0.0,7333.0,34010.0,53377.0,31936.0,0.0,0.0,0.0,124887.0,126656.0,0.38188922786198726,0.32641959322890346,1,1,1.0,0.0
7e3dcede2a1de53f1f345db48c66f8fdab950c28d5998e702de849e36147a66b,Men,"[""18"",""24""]",Other,New Yorker,fashion,Narrow,1,80237.0,0.0,0.0,0.0,80236.0,0.0,0.0,0.0,0.0,0.0,1.0,80237.0,80236.0,0.0,1.0,1,1,0.0,1.0
7e3dcede2a1de53f1f345db48c66f8fdab950c28d5998e702de849e36147a66b,Men,"[""25"",""34""]",Other,New Yorker,fashion,Narrow,1,60502.0,0.0,0.0,0.0,0.0,60499.0,0.0,0.0,0.0,0.0,3.0,60502.0,60499.0,0.0,1.0,1,1,0.0,1.0
7e3dcede2a1de53f1f345db48c66f8fdab950c28d5998e702de849e36147a66b,Women,"[""18"",""24""]",Other,New Yorker,fashion,Narrow,1,0.0,20585.0,0.0,0.0,20584.0,0.0,0.0,0.0,0.0,0.0,1.0,20585.0,20584.0,1.0,1.0,1,1,0.0,1.0
7e3dcede2a1de53f1f345db48c66f8fdab950c28d5998e702de849e36147a66b,Women,"[""25"",""34""]",Other,New Yorker,fashion,Narrow,1,0.0,158701.0,0.0,0.0,0.0,158689.0,0.0,0.0,0.0,0.0,12.0,158701.0,158689.0,1.0,1.0,1,1,0.0,1.0
7e4227131540d37a282f843d40123a3d8d7ba954bfba07a4919d4f92369eeb99,All,"[""18"",""65""]",Other,Aldi Süd,grocery,Broad,6,1632900.0,938464.0,279880.0,0.0,423892.0,805107.0,584693.0,435521.0,389205.0,212783.0,43.0,2571364.0,2851201.0,0.3649673869588281,0.43104607496981096,1,1,1.0,1.0
7e42a143354dbdb7e9b51f99812f40891c30c10b1a11adcf92771793e323b751,All,"[""18"",""49""]",Other,Aldi Süd,grocery,Narrow,1,137329.0,184364.0,4097.0,0.0,12753.0,82603.0,142106.0,88322.0,0.0,0.0,6.0,321693.0,325784.0,0.5731054141681665,0.2926970016943742,1,1,1.0,1.0
7e430200cbc181b315876a6dd2fabbd933ffd9c70580715c2634a56c4be9eebc,All,"[""18"",""65""]",Instagram-only,dm,health_beauty,Broad,1,426591.0,160675.0,195264.0,0.0,199773.0,278837.0,129628.0,81516.0,66029.0,26741.0,6.0,587266.0,782524.0,0.27359833533696826,0.6116234134671907,1,1,1.0,1.0
7e44517b2ca82f4b3012a9970739bb74051da6e1eb94a789d97b2a57efdcbb2e,All,"[""18"",""65""]",Both,Edeka Südwest,grocery,Broad,4,10811.0,10542.0,219.0,0.0,3096.0,6860.0,3943.0,2621.0,2611.0,2441.0,0.0,21353.0,21572.0,0.4937011192806631,0.46152419803448913,1,1,1.0,0.0
7e480cb723c35f6c55171acf8b0671ad3c585ef182ed03161e338a64e097020d,All,"[""18"",""65""]",Other,Flaconi,health_beauty,Broad,1,1042.0,33569.0,6.0,0.0,13407.0,15324.0,3532.0,1428.0,732.0,192.0,2.0,34611.0,34615.0,0.969893964346595,0.8300158890654341,1,1,1.0,1.0
7e4ecd509ab51821baa4df73aa1f636970e24fde56b4def3b19d3f55abf18f69,All,"[""18"",""65""]",Other,Aldi Süd,grocery,Broad,2,1696727.0,1181390.0,301657.0,0.0,275787.0,808507.0,742303.0,585444.0,511636.0,255700.0,397.0,2878117.0,3179377.0,0.4104732364945553,0.34103976974105304,1,1,1.0,1.0
7e528594735a193cc80d55fe77f8f196919d26ed4ede0425ec51538916f34343,All,"[""18"",""65""]",Other,Flaconi,health_beauty,Broad,2,77265.0,284749.0,2081.0,0.0,36445.0,99234.0,95320.0,69937.0,44810.0,18347.0,2.0,362014.0,364093.0,0.7865690277171601,0.3726492956469913,1,1,1.0,1.0
7e5440172fda42adae0cbf48b42d1b002c550724d9b6740cd5bb4dfa39cde431,All,"[""18"",""34""]",Other,New Yorker,fashion,Narrow,1,449.0,11920.0,115.0,0.0,2371.0,10113.0,0.0,0.0,0.0,0.0,0.0,12369.0,12484.0,0.9636995715094188,1.0,1,1,1.0,0.0
7e5778e89cf2a3f5b975912bebd7a74cb461938ce1175d29cc8f926dc50ba1db,All,"[""18"",""65""]",Both,Edeka Südwest,grocery,Broad,1,17843.0,13050.0,3805.0,0.0,5450.0,11766.0,7856.0,4950.0,3342.0,1334.0,0.0,30893.0,34698.0,0.4224257922506717,0.4961669260476108,1,1,1.0,0.0
7e580cd262f19d20451e1548c5ba691acd527cd432153e53c3656fc9d4cd8b54,All,"[""18"",""65""]",Both,Müller,health_beauty,Broad,1,22572.0,13860.0,21583.0,0.0,16310.0,20372.0,10924.0,4603.0,3827.0,1978.0,1.0,36432.0,58014.0,0.3804347826086957,0.6322956527734684,1,1,1.0,1.0
7e580cd262f19d20451e1548c5ba691acd527cd432153e53c3656fc9d4cd8b54,All,"[""18"",""65""]",Facebook-only,Müller,health_beauty,Broad,1,1486.0,986.0,22.0,0.0,38.0,393.0,629.0,500.0,543.0,391.0,0.0,2472.0,2494.0,0.3988673139158576,0.17281475541299118,1,1,1.0,0.0
7e580cd262f19d20451e1548c5ba691acd527cd432153e53c3656fc9d4cd8b54,All,"[""18"",""65""]",Instagram-only,Müller,health_beauty,Broad,1,223387.0,105634.0,202219.0,0.0,170302.0,205032.0,73585.0,38035.0,30952.0,13329.0,5.0,329021.0,531235.0,0.32105549493801305,0.7065310079343416,1,1,1.0,1.0
7e580cd262f19d20451e1548c5ba691acd527cd432153e53c3656fc9d4cd8b54,All,"[""20"",""65""]",Both,Müller,health_beauty,Narrow,1,19774.0,28453.0,251.0,0.0,107.0,3322.0,5909.0,4671.0,11434.0,23032.0,3.0,48227.0,48475.0,0.5899807161963215,0.07073749355337804,1,1,1.0,1.0
7e580cd262f19d20451e1548c5ba691acd527cd432153e53c3656fc9d4cd8b54,All,"[""20"",""65""]",Facebook-only,Müller,health_beauty,Narrow,1,26190.0,36438.0,350.0,0.0,332.0,6351.0,7510.0,6365.0,15630.0,26790.0,0.0,62628.0,62978.0,0.5818164399310213,0.10611642160754549,1,1,1.0,0.0
7e64632dc7fa0f2a00bfda5f1515cfa2eed43b8fb0ec791cd7318f195d4ea44f,All,"[""20"",""55""]",Instagram-only,Müller,health_beauty,Narrow,1,8036.0,14828.0,183.0,0.0,4237.0,8039.0,5362.0,4838.0,571.0,0.0,0.0,22864.0,23047.0,0.6485304408677397,0.5326506703692454,1,1,1.0,0.0
7e6513362d4a25f93c581b5c06f3c56ec1771de2fe1c03e8630d55b68e60bef8,All,"[""20"",""59""]",Instagram-only,Bauhaus,home,Narrow,1,3337.0,5460.0,51.0,0.0,3296.0,2991.0,1142.0,894.0,525.0,0.0,0.0,8797.0,8848.0,0.6206661361827895,0.7105560578661845,1,1,1.0,0.0
7e6596ba3caba2144575e779b44c3f75cf5211553fc3491a3f2162ca083d02a1,All,"[""18"",""65""]",Facebook-only,Edeka Südwest,grocery,Broad,1,82843.0,144911.0,2060.0,0.0,1633.0,27615.0,54815.0,54038.0,59233.0,32480.0,0.0,227754.0,229814.0,0.6362610535929116,0.12726813858163558,1,1,1.0,0.0
7e68187fc374ff69503cb9d50737034be572a696181df0874faab59b48b81da0,All,"[""18"",""65""]",Both,IKEA,home,Broad,1,675475.0,447677.0,38955.0,0.0,184681.0,391515.0,261658.0,166277.0,110646.0,47262.0,68.0,1123152.0,1162039.0,0.3985898613900879,0.4958491066134613,1,1,1.0,1.0
7e6e5130f0d3ed94f79aa79f5b08693f0887542072578f1c5c6c2b8223c3b52d,All,"[""18"",""65""]",Other,Bonprix,fashion,Broad,1,6465.0,84658.0,699.0,0.0,581.0,6509.0,17295.0,22488.0,29885.0,15062.0,2.0,91123.0,91820.0,0.9290519407833369,0.07721629274667828,1,1,1.0,1.0
7e6f68157fa481935bb35b697f70b744e023876615023cef660c24840e4917c7,All,"[""18"",""49""]",Both,Aldi Süd,grocery,Narrow,3,312045.0,439816.0,112922.0,0.0,56712.0,234156.0,382953.0,190923.0,0.0,0.0,39.0,751861.0,864744.0,0.5849698281996273,0.33636313174766175,1,1,1.0,1.0
7e6f9697c16c01e6a4e85b474d4c2d93f5ae367b51b76f3aba5857b72a83ff86,Women,"[""18"",""50""]",Instagram-only,Rossmann,health_beauty,Narrow,1,0.0,302108.0,0.0,0.0,93822.0,142518.0,50429.0,15333.0,0.0,0.0,6.0,302108.0,302102.0,1.0,0.7823185546603465,1,1,0.0,1.0
7e7022b1dd90d949b9e717de345b52bcbb781ee4de5ebd9b424b0725d7f4eb89,All,"[""18"",""65""]",Facebook-only,Lidl,grocery,Broad,18,77078.0,61607.0,781.0,0.0,24926.0,52644.0,35487.0,20451.0,4232.0,1723.0,3.0,138685.0,139463.0,0.44422251865738904,0.5562048715429899,1,1,1.0,1.0
7e70d3d06a9dc4d2f17f2a48d660b51a5506ee19d77cb29035d65f2678e2a4fa,All,"[""18"",""34""]",Other,New Yorker,fashion,Narrow,3,53921.0,103134.0,610.0,0.0,66212.0,91433.0,0.0,0.0,0.0,0.0,20.0,157055.0,157645.0,0.6566744134220496,1.0,1,1,1.0,1.0
7e74601ff9d90b8806eaac10903dd567f60df08b6ec216fd01a210aab7125a7e,All,"[""18"",""65""]",Both,Aldi Süd,grocery,Broad,2,2122750.0,2097036.0,317876.0,0.0,490979.0,1218871.0,980044.0,816007.0,689248.0,342269.0,244.0,4219786.0,4537418.0,0.49695316302769854,0.37683325627041636,1,1,1.0,1.0
7e76b2e01e8a8e12992b8ecdb8c6ad85036f6b102a4612aa019e710f2c70dbfa,All,"[""18"",""65""]",Both,dm,health_beauty,Broad,1,43555.0,29392.0,4220.0,0.0,16863.0,28186.0,15481.0,9369.0,5353.0,1915.0,0.0,72947.0,77167.0,0.40292266988361414,0.583785815180064,1,1,1.0,0.0
7e7ceab1a1809725047310a6f99e92d8fdc804e6162fa1f60b81a8faea8487a8,All,"[""18"",""65""]",Instagram-only,Edeka Südwest,grocery,Broad,1,3.0,12.0,2.0,0.0,0.0,1.0,0.0,3.0,8.0,5.0,0.0,15.0,17.0,0.8,0.058823529411764705,1,1,1.0,0.0
7e7f8468bb0e7672c34d52932fcb6f2e5a2f7be74fd1518eced10328cab75ab0,All,"[""18"",""65""]",Both,Rossmann,health_beauty,Broad,2,4538.0,27200.0,148.0,0.0,1949.0,5986.0,7585.0,8588.0,5872.0,1899.0,7.0,31738.0,31879.0,0.85701682525679,0.24890994071332226,1,1,1.0,1.0
7e83d9e77ca84bb9540de91e3caeb37abd70e116c0fd3a989ddaf3ac8437fb12,All,"[""18"",""65""]",Other,Lidl,grocery,Broad,1,417454.0,218963.0,4756.0,0.0,12606.0,104583.0,134758.0,153503.0,152383.0,83335.0,5.0,636417.0,641168.0,0.34405586274408134,0.18277424949467222,1,1,1.0,1.0
7e84e6dc141e4ec2f3d50cf0429151c1bf0141605ae91b4132d09da4fa3e8da4,All,"[""18"",""65""]",Both,Zara,fashion,Broad,1,1264.0,14724.0,120.0,0.0,522.0,5314.0,7761.0,1533.0,604.0,374.0,0.0,15988.0,16108.0,0.9209407055291469,0.3623044449962751,1,1,1.0,0.0
7e8b7256d0d5019b57617c6f146645777ec1474718d2682f9fb4b8b30a2c7ece,Women,"[""30"",""65""]",Other,Bonprix,fashion,Narrow,1,6.0,13907.0,0.0,0.0,0.0,934.0,3157.0,3523.0,4251.0,2048.0,0.0,13913.0,13913.0,0.9995687486523396,0.06713145978581184,1,1,0.0,0.0
7e91bee0400fb201504f1ec981bf4487a1f5aa9bc974461a84a3e43a09cd88e1,All,"[""18"",""65""]",Facebook-only,Kaufland,grocery,Broad,1,4788.0,5260.0,56.0,0.0,344.0,1876.0,1872.0,1780.0,2219.0,2013.0,0.0,10048.0,10104.0,0.5234872611464968,0.21971496437054633,1,1,1.0,0.0
7e936cc56dede812cb097e5e8cdf776aa01894786d6b2a1cb05241ef6f3234cd,All,"[""18"",""65""]",Facebook-only,Kaufland,grocery,Broad,1,3150.0,8036.0,61.0,0.0,401.0,1553.0,1824.0,2049.0,2804.0,2616.0,0.0,11186.0,11247.0,0.718397997496871,0.17373521828043034,1,1,1.0,0.0
7e9ace60cc4a6f35eb2e7a5fa8d6fd1021d8d68094dcef8a6adaba9c834f712b,All,"[""18"",""65""]",Both,Hornbach,home,Broad,2,711081.0,357896.0,56620.0,0.0,103361.0,204719.0,219128.0,231580.0,241052.0,125698.0,59.0,1068977.0,1125538.0,0.33480233905874496,0.27371799086303616,1,1,1.0,1.0
7ea0dca0bb0ae44cbcba9b7997aaf46289fe9ddce6b259a6b5a439bc28f6c2dd,All,"[""18"",""65""]",Instagram-only,Zalando,fashion,Broad,1,37727.0,33294.0,10644.0,0.0,12492.0,27254.0,15463.0,12184.0,10960.0,3305.0,7.0,71021.0,81658.0,0.4687909209951986,0.48673736804722134,1,1,1.0,1.0
7ea852b44b0a6f73883e58a1aaaeabd9358c9b1c72353ca680672cdbdf11b08f,All,"[""18"",""65""]",Other,Douglas,health_beauty,Broad,4,242782.0,774319.0,5966.0,0.0,340769.0,436441.0,146153.0,64873.0,25928.0,8813.0,90.0,1017101.0,1022977.0,0.7613000085537228,0.759753151830393,1,1,1.0,1.0
7ea8b3f4b0eaef7764b02e676d62fc880bdf713003f6021852098d2a3c4a5112,All,"[""18"",""65""]",Both,Lidl,grocery,Broad,2,30.0,91.0,1.0,0.0,5.0,11.0,32.0,22.0,33.0,19.0,0.0,121.0,122.0,0.7520661157024794,0.13114754098360656,1,1,1.0,0.0
7eab35cf8982829e0a874da20a00ad2a27ebc99fac901ae288de157956852e87,All,"[""18"",""34""]",Instagram-only,Aldi Nord,grocery,Narrow,2,560303.0,458840.0,231681.0,0.0,520798.0,729956.0,0.0,0.0,0.0,0.0,70.0,1019143.0,1250754.0,0.4502214115192863,1.0,1,1,1.0,1.0
7eab35cf8982829e0a874da20a00ad2a27ebc99fac901ae288de157956852e87,All,"[""18"",""65""]",Both,Aldi Nord,grocery,Broad,1,170430.0,98815.0,83077.0,0.0,66391.0,104523.0,61163.0,49416.0,47125.0,23704.0,0.0,269245.0,352322.0,0.3670077438763951,0.48510737336867976,1,1,1.0,0.0
7eb242f130e8dfae8ed3c929b3e4d95c14555fee8a66b6624af02db26103a5a8,All,"[""18"",""65""]",Facebook-only,Edeka Südwest,grocery,Broad,1,506.0,147.0,9.0,0.0,0.0,20.0,57.0,112.0,284.0,189.0,0.0,653.0,662.0,0.225114854517611,0.030211480362537766,1,1,1.0,0.0
7eb2caa48b6b05c419ee844540d6e18223b9e89707c3e4a8b8c9f73e90f4fd57,All,"[""18"",""65""]",Other,About You,fashion,Broad,3,155231.0,773692.0,5096.0,0.0,55522.0,276605.0,355338.0,163813.0,68473.0,14268.0,0.0,928923.0,934019.0,0.8328914237240331,0.35558912613126714,1,1,1.0,0.0
7ebe21ad95b99f38f3d1ddbf3f3cefe92cf2d91084fc65f4c3db87e5d5ed52fd,All,"[""18"",""65""]",Both,Bauhaus,home,Broad,4,533.0,2434.0,22.0,0.0,34.0,242.0,311.0,450.0,868.0,1084.0,0.0,2967.0,2989.0,0.8203572632288507,0.09233857477417197,1,1,1.0,0.0
7ec199745754d68269fe8e8a1bd2e9f5fd908b61f643118d6d5b57beb0bc827d,All,"[""18"",""65""]",Other,Bauhaus,home,Broad,1,15536.0,10049.0,220.0,0.0,804.0,4719.0,5876.0,4804.0,5328.0,4274.0,0.0,25585.0,25805.0,0.3927692007035372,0.21402828909126137,1,1,1.0,0.0
7ec1b88f733032291ab72458ac4bb41b9e0df92f65c9ddebdcf8253bae49cef3,All,"[""18"",""65""]",Instagram-only,dm,health_beauty,Broad,2,146587.0,49865.0,123173.0,0.0,84032.0,122238.0,52273.0,30746.0,21411.0,8923.0,2.0,196452.0,319623.0,0.2538279070714475,0.6453540577492859,1,1,1.0,1.0
7ec392b083900d0957681e10500bbbfb4f48de58cd64be65830aa334d82d19ba,All,"[""18"",""65""]",Instagram-only,IKEA,home,Broad,2,69189.0,474337.0,6199.0,0.0,56047.0,142424.0,103355.0,86881.0,97901.0,63007.0,110.0,543526.0,549615.0,0.8727034217314351,0.3611091400343877,1,1,1.0,1.0
7ec48d10825dfd049e6538fc9bcef00eb432ab8436d5b256ec5d43ff0c3ca1a8,All,"[""18"",""65""]",Both,Edeka Südwest,grocery,Broad,5,32334.0,10750.0,3060.0,0.0,9508.0,15238.0,7672.0,5305.0,5170.0,3249.0,2.0,43084.0,46142.0,0.24951258007613036,0.5363009839192059,1,1,1.0,1.0
7ec6ae969c28b61aa7bf5711b42e86edead1c3183a75fe7550bb8eb4be96abc5,Men,"[""18"",""54""]",Both,Zalando,fashion,Narrow,1,52395.0,0.0,0.0,0.0,6812.0,18279.0,15420.0,11884.0,0.0,0.0,0.0,52395.0,52395.0,0.0,0.4788815726691478,1,1,0.0,0.0
7ec6e1d53e89fd99826005ccbf368489b2d7b217ac5336ba42b9ac5d8cc09c48,Women,"[""35"",""50""]",Both,Bonprix,fashion,Narrow,1,0.0,1272053.0,0.0,0.0,0.0,0.0,843251.0,428745.0,0.0,0.0,57.0,1272053.0,1271996.0,1.0,0.0,1,1,0.0,1.0
7ec6ebef3f559a6b28a5f822ccb624175d47d4a1d4e1563afe91912b4a534db2,All,"[""18"",""34""]",Both,Aldi Nord,grocery,Narrow,2,297861.0,120980.0,6035.0,0.0,100583.0,324290.0,0.0,0.0,0.0,0.0,3.0,418841.0,424873.0,0.28884469285480646,1.0,1,1,1.0,1.0
7ec71a85317a93d065c261f68d4c1a50870d76bd72b9eccb7c4fcdf08d2bdeb0,All,"[""20"",""60""]",Both,Bauhaus,home,Narrow,1,55175.0,16179.0,1270.0,0.0,1034.0,13012.0,21411.0,21074.0,16092.0,0.0,1.0,71354.0,72623.0,0.2267427193990526,0.19340980130261762,1,1,1.0,1.0
7ec7fa2ece4ffd0971bd5a81dd38d16f49fe9eb88018ec2a33146c661de06ae9,All,"[""18"",""65""]",Instagram-only,Lidl,grocery,Broad,1,421352.0,200379.0,161583.0,0.0,246460.0,310908.0,121641.0,57990.0,33476.0,12767.0,72.0,621731.0,783242.0,0.3222921166871203,0.7116165884873386,1,1,1.0,1.0
7ec811c355ee54a291ef2ec06042991b724cc3fc74a32709b7f75b57220a0220,All,"[""18"",""65""]",Instagram-only,Bauhaus,home,Broad,1,4704.0,15145.0,266.0,0.0,1710.0,7039.0,6440.0,2643.0,1693.0,590.0,0.0,19849.0,20115.0,0.7630107310191949,0.4349490430027343,1,1,1.0,0.0
7ec94e76776b4f74469ceab364dbe818c12658fad85b480c829b7e1249c41068,All,"[""20"",""65""]",Other,OBI,home,Narrow,10,109560.0,20723.0,611.0,0.0,3238.0,37964.0,48223.0,24680.0,12947.0,3842.0,0.0,130283.0,130894.0,0.15906142781483387,0.3147737864226015,1,1,1.0,0.0
7ec98030f9b24ee582aaeb51abff0b0afeed98321bb3feeec2375f007e638a51,All,"[""18"",""65""]",Instagram-only,dm,health_beauty,Broad,1,45.0,191.0,2.0,0.0,26.0,50.0,50.0,44.0,48.0,20.0,0.0,236.0,238.0,0.809322033898305,0.31932773109243695,1,1,1.0,0.0
7ed463e1243bc42723867dfb52fb86956f37a24f8088069990c19b1e1f863f49,All,"[""18"",""65""]",Instagram-only,Hornbach,home,Broad,1,517924.0,528367.0,120758.0,0.0,120174.0,316091.0,302733.0,216093.0,160869.0,51052.0,37.0,1046291.0,1167012.0,0.5049904854385635,0.3738307746621286,1,1,1.0,1.0
7edfb9c99cfc871183ac56d875b7d75e1d0ea51c8e8f76569d4b1b08f40c8326,All,"[""18"",""65""]",Other,IKEA,home,Broad,1,198703.0,261877.0,1915.0,0.0,16287.0,136258.0,154693.0,83508.0,52146.0,19592.0,11.0,460580.0,462484.0,0.568580919709931,0.3298384376540594,1,1,1.0,1.0
7edfdc9f3131335ff410482b6e4e92639481e87de5fab644631d0759046cd052,Women,"[""18"",""45""]",Both,Zalando,fashion,Narrow,2,0.0,8007.0,0.0,0.0,532.0,2769.0,4169.0,537.0,0.0,0.0,0.0,8007.0,8007.0,1.0,0.4122642687648308,1,1,0.0,0.0
7ee07e09799b14b4c7d64d7fe39a54eadac2fb9c70159cbdc9c00b94102b11b2,All,"[""18"",""65""]",Instagram-only,Edeka Südwest,grocery,Broad,2,5101.0,3785.0,850.0,0.0,349.0,704.0,823.0,1899.0,3855.0,2106.0,0.0,8886.0,9736.0,0.42595093405356743,0.10815529991783072,1,1,1.0,0.0
7ee16b668426e11d96ebf34f3a7efb3c95ab6f09c8024acf44fd5f3364d449b1,All,"[""18"",""65""]",Other,OBI,home,Broad,3,10554.0,9264.0,72.0,0.0,432.0,5338.0,7676.0,3465.0,2108.0,869.0,2.0,19818.0,19888.0,0.46745382985165,0.290124698310539,1,1,1.0,1.0
7ee36a1fce6b5c975bce4419caac117cf8258ea132c0a30308dd2ecfb01cd133,Women,"[""18"",""65""]",Both,About You,fashion,Broad,1,0.0,55905.0,0.0,0.0,1418.0,5718.0,12047.0,13188.0,14954.0,8580.0,0.0,55905.0,55905.0,1.0,0.12764511224398534,1,1,0.0,0.0
7ee49e08747cc1883b9c48714236695120169176ea9c62dca346ebf420fa6452,All,"[""18"",""65""]",Other,dm,health_beauty,Broad,2,51793.0,136604.0,720.0,0.0,11652.0,68429.0,52588.0,25246.0,19554.0,11647.0,1.0,188397.0,189116.0,0.7250858559318885,0.42344910002326613,1,1,1.0,1.0
